ECR,Player,Tipoff (ET),Opponent,Today,Yesterday,Difference,Name,Team,Pos,Key,Price,run_ts
5,Luka Doncic (DAL - PG/SG),8:30PM,DET,"$12,000",-,-,Luka Doncic,DAL,PG/SG,Luka Doncic-DAL,12000,2023-01-30 15:57:09.660005
41,Mikal Bridges (PHO - SG/SF),9:00PM,TOR,"$7,200",-,-,Mikal Bridges,PHX,SG/SF,Mikal Bridges-PHX,7200,2023-01-30 15:57:09.660005
23,Trae Young (ATL - PG),10:00PM,@POR,"$9,700",-,-,Trae Young,ATL,PG,Trae Young-ATL,9700,2023-01-30 15:57:09.660005
42,Deandre Ayton (PHO - C),9:00PM,TOR,"$7,900",-,-,Deandre Ayton,PHX,C,Deandre Ayton-PHX,7900,2023-01-30 15:57:09.660005
-,Kevin Knox II (DET - SF/PF),8:30PM,@DAL,"$3,700",-,-,Kevin Knox II,DET,SF/PF,Kevin Knox II-DET,3700,2023-01-30 15:57:09.660005
163,Mo Bamba (ORL - C),7:00PM,@PHI,"$4,200",-,-,Mo Bamba,ORL,C,Mo Bamba-ORL,4200,2023-01-30 15:57:09.660005
81,Wendell Carter Jr. (ORL - C/PF),7:00PM,@PHI,"$7,300",-,-,Wendell Carter,ORL,C/PF,Wendell Carter-ORL,7300,2023-01-30 15:57:09.660005
229,Marvin Bagley III (DET - PF/C),8:30PM,@DAL,"$4,600",-,-,Marvin Bagley,DET,PF/C,Marvin Bagley-DET,4600,2023-01-30 15:57:09.660005
4,Shai Gilgeous-Alexander (OKC - SG/PG),8:00PM,GSW,"$10,500",-,-,Shai Gilgeous-Alexander,OKC,SG/PG,Shai Gilgeous-Alexander-OKC,10500,2023-01-30 15:57:09.660005
185,Donte DiVincenzo (GSW - SG/SF),8:00PM,@OKC,"$5,500",-,-,Donte DiVincenzo,GSW,SG/SF,Donte DiVincenzo-GSW,5500,2023-01-30 15:57:09.660005
-,Keita Bates-Diop (SAS - PF),8:00PM,WAS,"$4,700",-,-,Keita Bates-Diop,SAS,PF,Keita Bates-Diop-SAS,4700,2023-01-30 15:57:09.660005
-,Josh Okogie (PHO - SF/SG),9:00PM,TOR,"$4,000",-,-,Josh Okogie,PHX,SF/SG,Josh Okogie-PHX,4000,2023-01-30 15:57:09.660005
286,Shake Milton (PHI - PG),7:00PM,ORL,"$4,500",-,-,Shake Milton,PHI,PG,Shake Milton-PHI,4500,2023-01-30 15:57:09.660005
97,Gary Trent Jr. (TOR - SG/SF),9:00PM,@PHO,"$6,800",-,-,Gary Trent,TOR,SG/SF,Gary Trent-TOR,6800,2023-01-30 15:57:09.660005
-,Hamidou Diallo (DET - SG/SF),8:30PM,@DAL,"$5,200",-,-,Hamidou Diallo,DET,SG/SF,Hamidou Diallo-DET,5200,2023-01-30 15:57:09.660005
317,Chimezie Metu (SAC - C),8:00PM,@MIN,"$3,900",-,-,Chimezie Metu,SAC,C,Chimezie Metu-SAC,3900,2023-01-30 15:57:09.660005
215,Lonnie Walker IV (LAL - SG/SF),7:30PM,@BKN,"$5,200",-,-,Lonnie Walker IV,LAL,SG/SF,Lonnie Walker IV-LAL,5200,2023-01-30 15:57:09.660005
106,De'Anthony Melton (PHI - PG/SG),7:00PM,ORL,"$5,500",-,-,De'Anthony Melton,PHI,PG/SG,De'Anthony Melton-PHI,5500,2023-01-30 15:57:09.660005
102,Kevin Huerter (SAC - SG/SF),8:00PM,@MIN,"$6,100",-,-,Kevin Huerter,SAC,SG/SF,Kevin Huerter-SAC,6100,2023-01-30 15:57:09.660005
273,Moritz Wagner (ORL - PF),7:00PM,@PHI,"$4,600",-,-,Moritz Wagner,ORL,PF,Moritz Wagner-ORL,4600,2023-01-30 15:57:09.660005
65,Anfernee Simons (POR - SG/PG),10:00PM,ATL,"$6,400",-,-,Anfernee Simons,POR,SG/PG,Anfernee Simons-POR,6400,2023-01-30 15:57:09.660005
-,Aaron Holiday (ATL - PG),10:00PM,@POR,"$3,800",-,-,Aaron Holiday,ATL,PG,Aaron Holiday-ATL,3800,2023-01-30 15:57:09.660005
261,Landry Shamet (PHO - SG),9:00PM,TOR,"$4,200",-,-,Landry Shamet,PHX,SG,Landry Shamet-PHX,4200,2023-01-30 15:57:09.660005
266,Yuta Watanabe (BKN - SG),7:30PM,LAL,"$3,700",-,-,Yuta Watanabe,BKN,SG,Yuta Watanabe-BKN,3700,2023-01-30 15:57:09.660005
262,Kenrich Williams (OKC - SF),8:00PM,GSW,"$5,000",-,-,Kenrich Williams,OKC,SF,Kenrich Williams-OKC,5000,2023-01-30 15:57:09.660005
-,Wenyen Gabriel (LAL - PF),7:30PM,@BKN,"$4,200",-,-,Wenyen Gabriel,LAL,PF,Wenyen Gabriel-LAL,4200,2023-01-30 15:57:09.660005
-,Theo Pinson (DAL - SG/SF),8:30PM,DET,"$3,600",-,-,Theo Pinson,DAL,SG/SF,Theo Pinson-DAL,3600,2023-01-30 15:57:09.660005
311,Jordan McLaughlin (MIN - PG),8:00PM,SAC,"$4,000",-,-,Jordan McLaughlin,MIN,PG,Jordan McLaughlin-MIN,4000,2023-01-30 15:57:09.660005
-,Taj Gibson (WAS - C),8:00PM,@SAS,"$4,000",-,-,Taj Gibson,WAS,C,Taj Gibson-WAS,4000,2023-01-30 15:57:09.660005
13,LeBron James (LAL - SF/PF),7:30PM,@BKN,"$10,900",-,-,LeBron James,LAL,SF/PF,LeBron James-LAL,10900,2023-01-30 15:57:09.660005
6,Stephen Curry (GSW - PG),8:00PM,@OKC,"$9,900",-,-,Stephen Curry,GSW,PG,Stephen Curry-GSW,9900,2023-01-30 15:57:09.660005
38,Chris Paul (PHO - PG),9:00PM,TOR,"$8,300",-,-,Chris Paul,PHX,PG,Chris Paul-PHX,8300,2023-01-30 15:57:09.660005
125,Russell Westbrook III (LAL - PG),7:30PM,@BKN,"$7,800",-,-,Russell Westbrook,LAL,PG,Russell Westbrook-LAL,7800,2023-01-30 15:57:09.660005
7,James Harden (PHI - SG/PG),7:00PM,ORL,"$10,000",-,-,James Harden,PHI,SG/PG,James Harden-PHI,10000,2023-01-30 15:57:09.660005
58,Kevin Durant (BKN - SF/PF),7:30PM,LAL,"$10,200",-,-,Kevin Durant,BKN,SF/PF,Kevin Durant-BKN,10200,2023-01-30 15:57:09.660005
-,Andre Iguodala (GSW - SF),8:00PM,@OKC,"$3,600",-,-,Andre Iguodala,GSW,SF,Andre Iguodala-GSW,3600,2023-01-30 15:57:09.660005
267,Thaddeus Young (TOR - PF),9:00PM,@PHO,"$3,900",-,-,Thaddeus Young,TOR,PF,Thaddeus Young-TOR,3900,2023-01-30 15:57:09.660005
